transaction_id,employer_id,jobseeker_id,revenue_type,amount,transaction_date
T15700,EMP10094,JS11856,Job Placement Fee,4872,2025-01-12
T15701,EMP10111,JS17085,Training Program Fee,3685,2024-05-31
T15702,EMP10129,,Subscription,2231,2024-08-30
T15703,EMP10023,JS13464,Subscription,1315,2024-04-03
T15704,EMP10178,JS16509,Employer Contract,28445,2024-11-26
T15705,EMP10270,,Job Placement Fee,2893,2024-06-16
T15706,EMP10407,,Subscription,1100,2024-10-20
T15707,EMP10406,,Training Program Fee,1359,2024-06-22
T15708,EMP10486,JS17819,Subscription,1559,2024-08-11
T15709,EMP10125,,Subscription,1066,2024-05-15
T15710,EMP10204,JS12283,Employer Contract,40434,2024-07-07
T15711,EMP10357,,Job Placement Fee,5937,2025-02-01
T15712,EMP10408,,Training Program Fee,4153,2024-07-31
T15713,EMP10339,,Employer Contract,45641,2024-07-10
T15714,EMP10380,,Job Placement Fee,3986,2024-07-08
T15715,EMP10070,,Training Program Fee,4709,2024-03-23
T15716,EMP10245,JS12469,Job Placement Fee,2186,2024-08-28
T15717,EMP10191,JS14963,Job Placement Fee,8942,2025-02-06
T15718,EMP10268,,Employer Contract,23561,2024-09-16
T15719,EMP10021,JS14564,Employer Contract,45394,2025-02-16
T15720,EMP10106,,Subscription,2809,2024-03-16
T15721,EMP10099,,Job Placement Fee,2179,2024-03-17
T15722,EMP10289,JS15305,Subscription,2118,2024-07-13
T15723,EMP10240,,Job Placement Fee,4288,2025-02-28
T15724,EMP10050,,Subscription,1518,2024-06-09
T15725,EMP10490,JS19437,Employer Contract,23446,2025-03-02
T15726,EMP10076,JS19946,Subscription,1858,2024-07-27
T15727,EMP10468,,Training Program Fee,1996,2024-07-14
T15728,EMP10387,JS10839,Subscription,1510,2024-11-18
T15729,EMP10379,,Training Program Fee,4172,2024-09-24
T15730,EMP10486,JS17932,Training Program Fee,2811,2024-09-28
T15731,EMP10289,JS16851,Subscription,1679,2024-04-30
T15732,EMP10277,JS19286,Job Placement Fee,7232,2025-02-05
T15733,EMP10029,,Subscription,1525,2024-05-29
T15734,EMP10305,,Subscription,1707,2025-03-02
T15735,EMP10232,,Training Program Fee,4529,2024-06-21
T15736,EMP10458,JS18287,Employer Contract,34131,2024-10-11
T15737,EMP10099,,Subscription,1807,2024-12-16
T15738,EMP10409,,Job Placement Fee,4384,2024-04-19
T15739,EMP10468,JS14881,Employer Contract,45349,2024-11-25
T15740,EMP10150,JS11814,Job Placement Fee,5645,2024-04-28
T15741,EMP10417,JS16675,Training Program Fee,2439,2025-01-07
T15742,EMP10029,JS14605,Training Program Fee,4613,2024-09-25
T15743,EMP10411,,Job Placement Fee,3735,2024-03-21
T15744,EMP10355,,Job Placement Fee,3051,2024-11-25
T15745,EMP10369,JS15855,Subscription,1688,2024-10-12
T15746,EMP10086,JS12901,Employer Contract,30755,2025-01-20
T15747,EMP10153,,Job Placement Fee,4593,2024-05-19
T15748,EMP10459,,Training Program Fee,1644,2024-10-16
T15749,EMP10294,JS11806,Job Placement Fee,6002,2024-11-19
T15750,EMP10310,JS15929,Job Placement Fee,9004,2024-12-25
T15751,EMP10155,JS10986,Employer Contract,27318,2024-06-09
T15752,EMP10322,,Training Program Fee,2874,2024-09-27
T15753,EMP10382,,Subscription,2147,2024-07-14
T15754,EMP10464,JS10955,Job Placement Fee,4781,2024-04-02
T15755,EMP10470,JS11889,Employer Contract,23884,2025-01-18
T15756,EMP10239,JS11684,Employer Contract,24163,2025-03-07
T15757,EMP10265,,Training Program Fee,618,2024-05-02
T15758,EMP10371,JS14833,Subscription,1415,2024-12-19
T15759,EMP10165,,Training Program Fee,1244,2025-02-27
T15760,EMP10412,,Job Placement Fee,3004,2024-10-04
T15761,EMP10256,,Training Program Fee,949,2024-06-27
T15762,EMP10238,JS15755,Subscription,1979,2024-09-18
T15763,EMP10468,,Training Program Fee,4344,2024-09-13
T15764,EMP10193,JS13523,Employer Contract,37519,2024-10-26
T15765,EMP10188,JS12497,Employer Contract,35565,2024-10-11
T15766,EMP10015,JS12456,Employer Contract,32408,2025-01-01
T15767,EMP10096,,Subscription,2435,2024-05-14
T15768,EMP10300,,Training Program Fee,2354,2024-07-21
T15769,EMP10259,,Subscription,2495,2024-09-27
T15770,EMP10094,,Subscription,1101,2024-09-15
T15771,EMP10245,,Training Program Fee,4256,2024-12-21
T15772,EMP10322,JS17951,Training Program Fee,2180,2024-07-26
T15773,EMP10338,,Training Program Fee,4878,2024-06-04
T15774,EMP10327,JS16161,Subscription,2388,2024-09-07
T15775,EMP10184,JS19191,Training Program Fee,4708,2024-04-07
T15776,EMP10272,JS15656,Employer Contract,46705,2024-08-02
T15777,EMP10313,,Job Placement Fee,7152,2024-08-23
T15778,EMP10107,,Employer Contract,36092,2025-01-04
T15779,EMP10364,JS15634,Training Program Fee,1638,2024-07-03
T15780,EMP10269,,Employer Contract,24686,2024-04-18
T15781,EMP10370,JS16623,Subscription,1126,2024-07-13
T15782,EMP10035,JS12681,Employer Contract,36089,2025-02-17
T15783,EMP10348,,Training Program Fee,4093,2025-02-04
T15784,EMP10357,JS19363,Subscription,2586,2025-01-18
T15785,EMP10046,JS18467,Subscription,2757,2024-06-10
T15786,EMP10415,,Training Program Fee,1564,2024-06-03
T15787,EMP10241,JS14442,Job Placement Fee,9112,2024-12-24
T15788,EMP10170,JS10655,Training Program Fee,2645,2024-03-23
T15789,EMP10479,,Job Placement Fee,3703,2024-08-31
T15790,EMP10204,,Employer Contract,31201,2025-01-04
T15791,EMP10146,JS14260,Subscription,2158,2024-03-17
T15792,EMP10430,JS19804,Subscription,1013,2024-08-06
T15793,EMP10298,JS16614,Job Placement Fee,3171,2024-08-17
T15794,EMP10341,JS18843,Employer Contract,46708,2024-08-19
T15795,EMP10448,,Training Program Fee,2186,2024-11-30
T15796,EMP10311,,Training Program Fee,3529,2025-02-20
T15797,EMP10227,,Subscription,2705,2024-09-18
T15798,EMP10365,JS10293,Employer Contract,18582,2024-04-03
T15799,EMP10165,,Training Program Fee,992,2024-11-16
T15800,EMP10441,,Job Placement Fee,9436,2025-02-19
T15801,EMP10019,JS18961,Job Placement Fee,2207,2024-11-23
T15802,EMP10398,,Employer Contract,17201,2024-12-07
T15803,EMP10091,JS10786,Job Placement Fee,8699,2024-08-13
T15804,EMP10319,JS13661,Job Placement Fee,3136,2024-06-01
T15805,EMP10272,JS12330,Employer Contract,28435,2025-01-02
T15806,EMP10389,JS16262,Training Program Fee,1952,2025-02-25
T15807,EMP10210,,Subscription,1582,2024-06-09
T15808,EMP10019,JS13972,Subscription,1456,2024-04-15
T15809,EMP10325,JS16559,Training Program Fee,2591,2024-04-18
T15810,EMP10173,,Employer Contract,29861,2024-10-19
T15811,EMP10404,JS16815,Job Placement Fee,7176,2025-01-11
T15812,EMP10256,,Employer Contract,30369,2024-04-06
T15813,EMP10003,JS12762,Subscription,2160,2024-12-15
T15814,EMP10005,JS18041,Subscription,1294,2024-08-25
T15815,EMP10042,,Subscription,1477,2024-12-06
T15816,EMP10043,JS10662,Training Program Fee,2536,2024-04-16
T15817,EMP10056,JS13454,Employer Contract,21093,2024-04-20
T15818,EMP10351,,Training Program Fee,1987,2024-10-26
T15819,EMP10076,JS11498,Training Program Fee,4574,2024-07-18
T15820,EMP10470,,Employer Contract,49742,2024-07-19
T15821,EMP10307,JS11287,Job Placement Fee,9766,2024-12-24
T15822,EMP10208,,Job Placement Fee,9739,2024-06-04
T15823,EMP10048,JS14408,Job Placement Fee,8382,2024-03-20
T15824,EMP10051,,Subscription,1287,2024-10-28
T15825,EMP10443,JS14268,Subscription,2483,2024-06-14
T15826,EMP10258,JS19407,Employer Contract,20733,2024-09-17
T15827,EMP10395,JS19640,Job Placement Fee,6358,2024-05-29
T15828,EMP10468,,Subscription,2695,2024-12-18
T15829,EMP10482,,Employer Contract,27236,2024-04-24
T15830,EMP10078,JS12946,Job Placement Fee,6847,2025-01-31
T15831,EMP10216,,Job Placement Fee,7727,2024-05-23
T15832,EMP10145,,Job Placement Fee,6880,2024-06-18
T15833,EMP10283,,Job Placement Fee,5962,2024-12-02
T15834,EMP10427,JS10284,Job Placement Fee,9838,2024-04-02
T15835,EMP10482,JS11871,Subscription,1917,2024-06-08
T15836,EMP10005,,Employer Contract,27766,2024-09-16
T15837,EMP10116,,Employer Contract,41006,2024-09-18
T15838,EMP10324,,Training Program Fee,1208,2024-11-07
T15839,EMP10424,,Subscription,2382,2024-04-09
T15840,EMP10376,JS19272,Job Placement Fee,4323,2024-09-08
T15841,EMP10187,JS15785,Subscription,2312,2024-03-14
T15842,EMP10365,JS12622,Job Placement Fee,3095,2025-01-05
T15843,EMP10145,JS14992,Training Program Fee,4784,2024-06-02
T15844,EMP10385,,Employer Contract,19451,2024-09-15
T15845,EMP10363,JS19454,Training Program Fee,2844,2024-10-19
T15846,EMP10070,,Job Placement Fee,4372,2024-11-11
T15847,EMP10080,,Employer Contract,44870,2024-11-19
T15848,EMP10367,,Training Program Fee,1942,2024-06-01
T15849,EMP10329,,Job Placement Fee,3537,2024-03-21
T15850,EMP10372,,Subscription,2769,2024-08-18
T15851,EMP10287,JS18097,Training Program Fee,1775,2024-04-17
T15852,EMP10142,JS14582,Subscription,2829,2025-01-19
T15853,EMP10115,JS17603,Employer Contract,31023,2024-10-06
T15854,EMP10411,,Job Placement Fee,4679,2024-10-22
T15855,EMP10005,JS19638,Subscription,1766,2024-05-03
T15856,EMP10274,,Training Program Fee,3354,2025-02-15
T15857,EMP10253,,Employer Contract,48998,2024-03-30
T15858,EMP10081,,Subscription,1855,2025-02-22
T15859,EMP10137,,Job Placement Fee,8184,2024-03-16
T15860,EMP10362,JS16972,Employer Contract,38594,2024-06-30
T15861,EMP10317,JS16700,Employer Contract,28081,2025-03-03
T15862,EMP10343,JS13845,Subscription,1019,2024-08-02
T15863,EMP10041,,Employer Contract,14559,2024-09-27
T15864,EMP10174,,Employer Contract,14316,2024-04-30
T15865,EMP10379,JS15700,Job Placement Fee,5612,2024-03-28
T15866,EMP10252,,Subscription,2923,2024-09-12
T15867,EMP10443,,Subscription,1170,2024-05-05
T15868,EMP10335,JS16104,Subscription,1775,2025-01-18
T15869,EMP10197,JS10820,Job Placement Fee,2687,2024-04-17
T15870,EMP10454,,Subscription,1492,2024-08-09
T15871,EMP10396,JS16357,Training Program Fee,3560,2024-05-20
T15872,EMP10098,JS17116,Training Program Fee,801,2025-01-26
T15873,EMP10454,JS11966,Training Program Fee,1515,2024-06-23
T15874,EMP10348,,Subscription,2532,2024-09-01
T15875,EMP10288,,Subscription,2079,2024-12-05
T15876,EMP10026,,Training Program Fee,1598,2024-07-04
T15877,EMP10120,JS15011,Employer Contract,44996,2024-04-29
T15878,EMP10207,JS19407,Job Placement Fee,8715,2024-07-04
T15879,EMP10493,,Job Placement Fee,4636,2024-08-25
T15880,EMP10284,,Training Program Fee,953,2024-10-14
T15881,EMP10250,,Employer Contract,37392,2024-06-23
T15882,EMP10021,JS15695,Subscription,1343,2025-03-07
T15883,EMP10138,JS11437,Job Placement Fee,8251,2024-09-12
T15884,EMP10126,,Subscription,2472,2024-06-13
T15885,EMP10120,JS13470,Job Placement Fee,8615,2024-05-07
T15886,EMP10032,JS11591,Subscription,2553,2024-07-28
T15887,EMP10276,JS15092,Subscription,2550,2025-02-15
T15888,EMP10301,,Job Placement Fee,2077,2025-01-11
T15889,EMP10230,,Subscription,1538,2025-03-03
T15890,EMP10123,,Training Program Fee,3792,2024-07-13
T15891,EMP10435,JS14646,Training Program Fee,2642,2024-04-03
T15892,EMP10114,,Training Program Fee,1717,2025-01-03
T15893,EMP10133,,Training Program Fee,3247,2024-08-22
T15894,EMP10054,,Employer Contract,25750,2024-07-16
T15895,EMP10282,JS10685,Training Program Fee,3053,2025-01-29
T15896,EMP10016,,Employer Contract,22033,2024-05-02
T15897,EMP10372,JS16505,Subscription,2985,2024-10-20
T15898,EMP10190,,Training Program Fee,1509,2024-11-22
T15899,EMP10456,JS10034,Subscription,2888,2024-11-01
T15900,EMP10124,JS14825,Job Placement Fee,8303,2024-03-20
T15901,EMP10344,,Job Placement Fee,6979,2024-07-19
T15902,EMP10393,JS12633,Employer Contract,18567,2024-12-14
T15903,EMP10091,JS13289,Training Program Fee,568,2025-02-20
T15904,EMP10329,JS12847,Training Program Fee,989,2024-06-03
T15905,EMP10488,JS14415,Subscription,2110,2024-08-07
T15906,EMP10072,,Subscription,1401,2025-01-18
T15907,EMP10159,,Subscription,2439,2025-03-01
T15908,EMP10494,,Employer Contract,37777,2025-03-11
T15909,EMP10347,JS17090,Subscription,2518,2024-08-29
T15910,EMP10337,,Training Program Fee,3271,2024-11-08
T15911,EMP10373,,Job Placement Fee,5686,2024-11-12
T15912,EMP10229,,Subscription,2704,2024-04-26
T15913,EMP10223,JS17021,Training Program Fee,3522,2024-04-30
T15914,EMP10308,JS17512,Subscription,1327,2024-03-20
T15915,EMP10148,JS14612,Employer Contract,17690,2025-01-21
T15916,EMP10431,,Training Program Fee,3576,2024-09-01
T15917,EMP10473,JS10543,Subscription,1090,2024-05-11
T15918,EMP10412,JS19788,Employer Contract,10339,2025-02-26
T15919,EMP10329,JS16007,Job Placement Fee,9101,2025-02-22
T15920,EMP10462,,Subscription,2855,2024-12-26
T15921,EMP10282,JS16448,Employer Contract,30748,2024-12-18
T15922,EMP10197,JS19927,Job Placement Fee,8104,2024-03-24
T15923,EMP10433,JS13239,Job Placement Fee,7924,2024-11-07
T15924,EMP10197,,Employer Contract,31217,2024-07-23
T15925,EMP10360,JS13413,Job Placement Fee,9597,2024-09-12
T15926,EMP10001,,Training Program Fee,3479,2024-10-10
T15927,EMP10195,JS17745,Training Program Fee,3769,2025-01-20
T15928,EMP10390,,Job Placement Fee,9639,2024-11-22
T15929,EMP10050,,Subscription,2867,2024-11-01
T15930,EMP10085,JS11559,Employer Contract,18505,2024-03-19
T15931,EMP10498,JS12910,Employer Contract,25840,2025-02-02
T15932,EMP10140,,Employer Contract,27106,2024-06-09
T15933,EMP10140,,Job Placement Fee,8913,2024-07-10
T15934,EMP10237,,Job Placement Fee,8921,2024-12-06
T15935,EMP10038,,Job Placement Fee,9864,2024-12-08
T15936,EMP10091,JS16199,Subscription,2883,2024-07-13
T15937,EMP10482,,Employer Contract,36922,2024-03-15
T15938,EMP10051,JS13132,Employer Contract,25724,2025-03-03
T15939,EMP10023,JS13551,Subscription,2877,2024-10-05
T15940,EMP10490,JS19491,Employer Contract,48756,2024-04-18
T15941,EMP10252,,Employer Contract,41208,2024-10-17
T15942,EMP10245,,Subscription,2600,2024-10-31
T15943,EMP10352,JS16330,Job Placement Fee,3378,2024-12-28
T15944,EMP10227,,Subscription,1737,2025-01-16
T15945,EMP10058,,Employer Contract,49036,2025-01-11
T15946,EMP10083,JS11771,Job Placement Fee,2494,2025-02-04
T15947,EMP10415,,Job Placement Fee,2159,2024-08-18
T15948,EMP10429,JS18388,Job Placement Fee,8539,2024-10-06
T15949,EMP10326,JS16667,Training Program Fee,788,2025-02-07
T15950,EMP10212,JS16986,Job Placement Fee,2057,2025-01-15
T15951,EMP10438,JS10646,Job Placement Fee,2753,2025-03-10
T15952,EMP10361,JS15998,Job Placement Fee,7518,2025-03-08
T15953,EMP10408,,Training Program Fee,2661,2024-12-26
T15954,EMP10231,JS11155,Job Placement Fee,2867,2024-06-21
T15955,EMP10041,,Subscription,1104,2024-06-26
T15956,EMP10002,JS18703,Employer Contract,48292,2024-07-13
T15957,EMP10245,JS10719,Subscription,1235,2024-08-27
T15958,EMP10091,,Employer Contract,34079,2024-07-15
T15959,EMP10182,JS16012,Job Placement Fee,3820,2024-12-09
T15960,EMP10406,,Training Program Fee,1828,2024-08-31
T15961,EMP10333,JS17088,Employer Contract,12802,2024-12-24
T15962,EMP10311,,Job Placement Fee,2992,2024-12-06
T15963,EMP10247,,Job Placement Fee,8674,2024-12-15
T15964,EMP10323,,Subscription,2165,2024-10-06
T15965,EMP10478,,Job Placement Fee,4301,2025-01-07
T15966,EMP10168,JS18960,Employer Contract,42239,2024-04-10
T15967,EMP10061,JS13442,Employer Contract,14799,2025-01-25
T15968,EMP10091,JS14565,Employer Contract,18119,2024-12-19
T15969,EMP10163,,Employer Contract,24511,2024-08-31
T15970,EMP10421,JS17111,Employer Contract,45942,2024-06-21
T15971,EMP10394,,Subscription,2680,2024-07-03
T15972,EMP10324,JS13745,Job Placement Fee,3229,2024-05-22
T15973,EMP10234,,Job Placement Fee,2639,2024-03-24
T15974,EMP10238,,Employer Contract,31787,2024-07-11
T15975,EMP10448,JS18492,Employer Contract,14189,2024-06-20
T15976,EMP10086,JS14293,Job Placement Fee,4196,2024-04-01
T15977,EMP10263,JS15116,Employer Contract,40339,2025-03-05
T15978,EMP10220,,Training Program Fee,3315,2024-11-12
T15979,EMP10158,JS12769,Job Placement Fee,4325,2024-07-29
T15980,EMP10352,JS17825,Subscription,2151,2025-02-25
T15981,EMP10438,,Employer Contract,23320,2024-04-12
T15982,EMP10494,,Training Program Fee,3519,2025-02-21
T15983,EMP10429,,Employer Contract,38991,2025-03-03
T15984,EMP10212,,Job Placement Fee,4787,2024-08-01
T15985,EMP10154,JS18123,Employer Contract,27484,2025-03-04
T15986,EMP10336,JS11342,Training Program Fee,4597,2024-12-04
T15987,EMP10404,JS18526,Training Program Fee,2133,2024-11-24
T15988,EMP10221,JS18106,Employer Contract,19678,2024-07-15
T15989,EMP10327,JS17795,Employer Contract,12607,2024-08-21
T15990,EMP10162,,Subscription,2444,2024-09-15
T15991,EMP10037,,Employer Contract,41533,2025-01-14
T15992,EMP10337,,Training Program Fee,1698,2024-06-27
T15993,EMP10286,JS11802,Training Program Fee,4765,2024-03-14
T15994,EMP10057,JS10263,Job Placement Fee,3073,2024-10-16
T15995,EMP10282,JS13984,Employer Contract,10349,2025-01-10
T15996,EMP10486,JS12946,Subscription,2284,2024-05-17
T15997,EMP10173,JS19485,Employer Contract,19907,2024-03-29
T15998,EMP10066,,Employer Contract,18290,2024-04-25
T15999,EMP10308,JS17035,Subscription,1528,2024-12-19
T16000,EMP10363,JS12502,Job Placement Fee,6255,2024-08-10
T16001,EMP10069,JS10417,Subscription,1712,2024-11-16
T16002,EMP10307,,Job Placement Fee,5653,2024-09-20
T16003,EMP10393,,Job Placement Fee,8279,2025-01-15
T16004,EMP10051,JS11299,Training Program Fee,2858,2024-07-11
T16005,EMP10477,,Job Placement Fee,8230,2024-10-30
T16006,EMP10099,JS13218,Subscription,1016,2024-12-21
T16007,EMP10279,JS18478,Job Placement Fee,4864,2024-10-28
T16008,EMP10411,,Employer Contract,44355,2024-11-29
T16009,EMP10143,,Subscription,1731,2024-06-13
T16010,EMP10370,JS12615,Job Placement Fee,8556,2024-03-24
T16011,EMP10023,,Training Program Fee,1388,2025-03-05
T16012,EMP10317,,Training Program Fee,4696,2024-03-20
T16013,EMP10298,JS15956,Employer Contract,22201,2024-04-07
T16014,EMP10120,JS13950,Employer Contract,43878,2024-06-06
T16015,EMP10372,JS16588,Employer Contract,11239,2025-02-17
T16016,EMP10121,,Employer Contract,10581,2024-06-19
T16017,EMP10461,JS14412,Subscription,2337,2025-02-09
T16018,EMP10026,JS11285,Subscription,2354,2024-11-09
T16019,EMP10107,JS10959,Job Placement Fee,2392,2024-04-10
T16020,EMP10161,,Training Program Fee,1353,2024-07-06
T16021,EMP10317,,Training Program Fee,3672,2025-02-13
T16022,EMP10358,,Subscription,1396,2024-03-23
T16023,EMP10099,JS16028,Subscription,2424,2024-07-24
T16024,EMP10379,JS14334,Training Program Fee,852,2024-12-22
T16025,EMP10198,JS14328,Job Placement Fee,3264,2024-11-10
T16026,EMP10139,,Training Program Fee,2895,2024-10-06
T16027,EMP10354,JS18117,Job Placement Fee,7384,2024-03-31
T16028,EMP10061,JS12480,Training Program Fee,1508,2024-08-08
T16029,EMP10095,,Employer Contract,15908,2024-11-10
T16030,EMP10414,,Training Program Fee,4265,2024-09-12
T16031,EMP10248,,Employer Contract,33538,2024-03-18
T16032,EMP10419,,Training Program Fee,3444,2024-10-18
T16033,EMP10129,,Employer Contract,20769,2024-04-08
T16034,EMP10164,,Employer Contract,39129,2025-02-01
T16035,EMP10184,,Subscription,1796,2024-06-17
T16036,EMP10090,JS19486,Training Program Fee,4953,2025-01-09
T16037,EMP10321,JS11732,Subscription,1671,2025-01-09
T16038,EMP10087,,Training Program Fee,4734,2024-06-24
T16039,EMP10064,JS12666,Subscription,1270,2024-08-26
T16040,EMP10139,JS15858,Training Program Fee,1724,2024-07-28
T16041,EMP10152,,Training Program Fee,1160,2024-07-09
T16042,EMP10224,,Training Program Fee,927,2024-09-28
T16043,EMP10284,JS19088,Employer Contract,38138,2024-06-18
T16044,EMP10046,,Subscription,1350,2024-03-13
T16045,EMP10457,JS15252,Job Placement Fee,6910,2024-03-30
T16046,EMP10146,JS16811,Subscription,2279,2024-03-16
T16047,EMP10433,JS15351,Job Placement Fee,8961,2024-03-26
T16048,EMP10190,JS12494,Subscription,2976,2025-02-19
T16049,EMP10174,JS13742,Training Program Fee,2585,2024-07-03
T16050,EMP10060,,Subscription,1339,2024-03-25
T16051,EMP10059,,Employer Contract,17837,2024-03-19
T16052,EMP10175,JS13100,Employer Contract,38293,2024-07-02
T16053,EMP10296,,Employer Contract,25633,2024-12-12
T16054,EMP10270,JS13584,Subscription,2995,2024-08-18
T16055,EMP10176,,Training Program Fee,4545,2024-06-17
T16056,EMP10379,JS11043,Job Placement Fee,9511,2025-02-03
T16057,EMP10356,JS17842,Subscription,2556,2024-07-28
T16058,EMP10455,JS15397,Subscription,1749,2024-06-16
T16059,EMP10379,,Employer Contract,43085,2024-11-08
T16060,EMP10477,JS19117,Subscription,1332,2024-09-06
T16061,EMP10470,,Employer Contract,12792,2024-08-07
T16062,EMP10063,JS17155,Subscription,2494,2024-10-02
T16063,EMP10363,JS15749,Employer Contract,12181,2025-01-12
T16064,EMP10185,JS12693,Job Placement Fee,9657,2024-05-31
T16065,EMP10369,,Job Placement Fee,6288,2024-07-03
T16066,EMP10229,JS18823,Employer Contract,36059,2024-12-20
T16067,EMP10169,,Job Placement Fee,7244,2024-10-04
T16068,EMP10475,,Job Placement Fee,4868,2025-01-19
