application_id,jobseeker_id,job_role,industry,employer_id,application_date,status
A15943,JS16209,Academic Counselor,Education,EMP10465,2024-09-12,Rejected
A15944,JS13631,Pharmacist,Healthcare,EMP10094,2024-08-09,Rejected
A15945,JS19799,Brand Manager,Marketing,EMP10425,2025-02-22,Rejected
A15946,JS18622,Nurse,Healthcare,EMP10016,2024-09-14,Rejected
A15947,JS12349,Librarian,Education,EMP10089,2024-06-03,Accepted
A15948,JS19185,Data Analyst,IT,EMP10328,2024-12-30,Accepted
A15949,JS12621,Store Manager,Retail,EMP10495,2024-08-18,Rejected
A15950,JS14639,Librarian,Education,EMP10365,2024-03-19,Pending
A15951,JS18484,Nurse,Healthcare,EMP10310,2025-01-05,Pending
A15952,JS14949,Medical Assistant,Healthcare,EMP10022,2024-10-02,Rejected
A15953,JS15506,Quality Engineer,Manufacturing,EMP10481,2024-08-20,Accepted
A15954,JS16922,Cybersecurity Specialist,IT,EMP10027,2024-06-07,Accepted
A15955,JS18414,Librarian,Education,EMP10493,2025-02-18,Accepted
A15956,JS15636,Accountant,Finance,EMP10438,2025-01-17,Rejected
A15957,JS14036,Production Manager,Manufacturing,EMP10309,2024-05-30,Rejected
A15958,JS19166,Supply Chain Analyst,Manufacturing,EMP10234,2024-06-03,Accepted
A15959,JS16226,Medical Assistant,Healthcare,EMP10131,2025-01-21,Accepted
A15960,JS11047,Nurse,Healthcare,EMP10398,2024-10-23,Accepted
A15961,JS13111,Academic Counselor,Education,EMP10315,2024-10-28,Rejected
A15962,JS13230,Data Analyst,IT,EMP10226,2024-11-17,Rejected
A15963,JS11710,Sales Associate,Retail,EMP10348,2024-07-23,Rejected
A15964,JS16087,Academic Counselor,Education,EMP10190,2024-03-28,Rejected
A15965,JS14290,Brand Manager,Marketing,EMP10066,2024-08-09,Pending
A15966,JS17431,Nurse,Healthcare,EMP10115,2024-08-09,Rejected
A15967,JS18979,Teacher,Education,EMP10001,2024-12-08,Rejected
A15968,JS16778,Medical Assistant,Healthcare,EMP10146,2024-08-15,Accepted
A15969,JS14022,Financial Analyst,Finance,EMP10168,2024-11-15,Rejected
A15970,JS13392,Software Engineer,IT,EMP10023,2024-09-18,Rejected
A15971,JS18100,Software Engineer,IT,EMP10496,2024-08-24,Accepted
A15972,JS19435,Production Manager,Manufacturing,EMP10077,2024-03-14,Pending
A15973,JS15042,Marketing Specialist,Marketing,EMP10393,2025-01-12,Rejected
A15974,JS17228,Accountant,Finance,EMP10472,2024-12-14,Rejected
A15975,JS12604,Sales Associate,Retail,EMP10369,2024-07-21,Rejected
A15976,JS15243,Data Analyst,IT,EMP10098,2024-07-26,Rejected
A15977,JS16971,Production Manager,Manufacturing,EMP10465,2024-03-18,Rejected
A15978,JS13197,Nurse,Healthcare,EMP10434,2024-10-01,Accepted
A15979,JS13498,Medical Assistant,Healthcare,EMP10407,2024-11-16,Accepted
A15980,JS13761,Store Manager,Retail,EMP10326,2024-03-21,Pending
A15981,JS19469,Librarian,Education,EMP10392,2024-11-17,Accepted
A15982,JS11929,Supply Chain Analyst,Manufacturing,EMP10013,2024-03-25,Rejected
A15983,JS19380,Teacher,Education,EMP10238,2024-07-20,Accepted
A15984,JS17617,Investment Banker,Finance,EMP10298,2025-01-27,Accepted
A15985,JS17531,Academic Counselor,Education,EMP10404,2025-03-03,Accepted
A15986,JS18695,Production Manager,Manufacturing,EMP10472,2024-03-29,Rejected
A15987,JS18546,Software Engineer,IT,EMP10358,2024-11-29,Rejected
A15988,JS12342,Software Engineer,IT,EMP10166,2024-11-02,Rejected
A15989,JS13895,Brand Manager,Marketing,EMP10426,2024-03-31,Pending
A15990,JS13339,SEO Analyst,Marketing,EMP10090,2024-10-09,Rejected
A15991,JS19210,Software Engineer,IT,EMP10007,2024-06-03,Rejected
A15992,JS12483,Pharmacist,Healthcare,EMP10179,2024-03-27,Pending
A15993,JS17234,Academic Counselor,Education,EMP10077,2024-08-19,Pending
A15994,JS13254,Teacher,Education,EMP10262,2024-11-09,Accepted
A15995,JS14096,Data Analyst,IT,EMP10422,2024-11-07,Accepted
A15996,JS19963,Production Manager,Manufacturing,EMP10304,2024-05-22,Accepted
A15997,JS13955,Software Engineer,IT,EMP10416,2024-07-29,Accepted
A15998,JS19309,Financial Analyst,Finance,EMP10409,2024-03-29,Rejected
A15999,JS18247,Teacher,Education,EMP10253,2024-12-04,Rejected
A16000,JS11826,SEO Analyst,Marketing,EMP10088,2024-12-11,Rejected
A16001,JS17858,SEO Analyst,Marketing,EMP10337,2024-10-26,Rejected
A16002,JS12390,Sales Associate,Retail,EMP10491,2024-12-31,Accepted
A16003,JS13222,Software Engineer,IT,EMP10091,2024-09-23,Accepted
A16004,JS16255,Quality Engineer,Manufacturing,EMP10384,2025-01-27,Rejected
A16005,JS18028,Brand Manager,Marketing,EMP10389,2024-03-24,Rejected
A16006,JS17657,Pharmacist,Healthcare,EMP10209,2024-07-25,Rejected
A16007,JS10864,Librarian,Education,EMP10087,2024-08-01,Rejected
A16008,JS10170,Teacher,Education,EMP10252,2025-02-20,Accepted
A16009,JS15209,Sales Associate,Retail,EMP10149,2024-08-25,Pending
A16010,JS14758,Production Manager,Manufacturing,EMP10128,2025-03-06,Rejected
A16011,JS16081,Supply Chain Analyst,Manufacturing,EMP10440,2024-07-03,Rejected
A16012,JS12022,Store Manager,Retail,EMP10359,2024-07-10,Rejected
A16013,JS14814,Medical Assistant,Healthcare,EMP10223,2025-01-15,Accepted
A16014,JS17874,Brand Manager,Marketing,EMP10068,2024-04-10,Rejected
A16015,JS19724,SEO Analyst,Marketing,EMP10342,2024-10-24,Rejected
A16016,JS12731,Medical Assistant,Healthcare,EMP10352,2024-10-19,Rejected
A16017,JS11336,Brand Manager,Marketing,EMP10210,2024-12-26,Rejected
A16018,JS12916,Pharmacist,Healthcare,EMP10433,2024-06-30,Rejected
A16019,JS10234,SEO Analyst,Marketing,EMP10168,2025-01-05,Rejected
A16020,JS16592,Production Manager,Manufacturing,EMP10202,2024-04-06,Accepted
A16021,JS19034,Production Manager,Manufacturing,EMP10127,2025-02-01,Accepted
A16022,JS13512,Supply Chain Analyst,Manufacturing,EMP10119,2024-04-29,Rejected
A16023,JS14282,Software Engineer,IT,EMP10240,2024-06-20,Rejected
A16024,JS18581,Data Analyst,IT,EMP10136,2024-06-01,Rejected
A16025,JS10767,Librarian,Education,EMP10218,2024-08-20,Accepted
A16026,JS18732,SEO Analyst,Marketing,EMP10066,2024-04-05,Rejected
A16027,JS19058,Pharmacist,Healthcare,EMP10473,2024-08-10,Accepted
A16028,JS12080,Brand Manager,Marketing,EMP10487,2024-03-29,Accepted
A16029,JS12928,SEO Analyst,Marketing,EMP10264,2024-08-02,Accepted
A16030,JS11984,Investment Banker,Finance,EMP10169,2024-03-15,Accepted
A16031,JS19175,SEO Analyst,Marketing,EMP10429,2024-12-07,Rejected
A16032,JS11683,Medical Assistant,Healthcare,EMP10412,2024-05-19,Accepted
A16033,JS14270,Investment Banker,Finance,EMP10468,2024-10-28,Accepted
A16034,JS12499,Software Engineer,IT,EMP10124,2024-11-12,Pending
A16035,JS19133,Accountant,Finance,EMP10182,2024-12-27,Rejected
A16036,JS11714,Brand Manager,Marketing,EMP10140,2024-10-23,Rejected
A16037,JS10589,Librarian,Education,EMP10250,2024-11-02,Accepted
A16038,JS19753,Accountant,Finance,EMP10017,2024-03-27,Rejected
A16039,JS14302,Academic Counselor,Education,EMP10146,2024-08-28,Rejected
A16040,JS17101,Quality Engineer,Manufacturing,EMP10234,2024-08-12,Pending
A16041,JS11118,Production Manager,Manufacturing,EMP10345,2024-04-15,Accepted
A16042,JS14947,Librarian,Education,EMP10276,2024-10-22,Rejected
A16043,JS19453,Software Engineer,IT,EMP10273,2024-04-25,Rejected
A16044,JS10020,Financial Analyst,Finance,EMP10052,2025-01-01,Rejected
A16045,JS11683,Medical Assistant,Healthcare,EMP10150,2024-11-10,Rejected
A16046,JS18831,Brand Manager,Marketing,EMP10178,2024-09-23,Rejected
A16047,JS11184,Software Engineer,IT,EMP10182,2024-04-22,Pending
A16048,JS16245,Accountant,Finance,EMP10295,2024-12-24,Rejected
A16049,JS14745,Academic Counselor,Education,EMP10347,2025-02-22,Rejected
A16050,JS11900,Store Manager,Retail,EMP10073,2025-02-23,Rejected
A16051,JS15037,Librarian,Education,EMP10105,2024-07-09,Accepted
A16052,JS19057,Marketing Specialist,Marketing,EMP10010,2024-11-03,Rejected
A16053,JS19577,Investment Banker,Finance,EMP10126,2025-02-14,Rejected
A16054,JS18880,Brand Manager,Marketing,EMP10269,2024-10-05,Accepted
A16055,JS12248,Nurse,Healthcare,EMP10122,2024-05-31,Pending
A16056,JS17629,Software Engineer,IT,EMP10337,2024-08-18,Pending
A16057,JS13316,Brand Manager,Marketing,EMP10408,2024-09-18,Rejected
A16058,JS11897,Financial Analyst,Finance,EMP10329,2024-09-29,Pending
A16059,JS10883,Investment Banker,Finance,EMP10074,2024-06-21,Rejected
A16060,JS12289,Data Analyst,IT,EMP10307,2024-11-02,Rejected
A16061,JS10022,Financial Analyst,Finance,EMP10111,2024-03-16,Rejected
A16062,JS13694,Financial Analyst,Finance,EMP10431,2024-06-11,Pending
A16063,JS11704,Brand Manager,Marketing,EMP10022,2024-05-02,Accepted
A16064,JS11532,Investment Banker,Finance,EMP10390,2025-01-30,Accepted
A16065,JS13181,Accountant,Finance,EMP10476,2024-04-16,Rejected
A16066,JS19691,Investment Banker,Finance,EMP10186,2024-09-01,Rejected
A16067,JS16781,Merchandiser,Retail,EMP10186,2024-08-29,Rejected
A16068,JS15783,Academic Counselor,Education,EMP10167,2024-06-27,Accepted
A16069,JS17273,Investment Banker,Finance,EMP10350,2024-10-15,Accepted
A16070,JS14043,Teacher,Education,EMP10309,2025-01-28,Rejected
A16071,JS14791,Medical Assistant,Healthcare,EMP10036,2024-12-06,Rejected
A16072,JS18314,Medical Assistant,Healthcare,EMP10427,2024-04-16,Rejected
A16073,JS13336,Pharmacist,Healthcare,EMP10021,2024-04-26,Rejected
A16074,JS11287,Quality Engineer,Manufacturing,EMP10087,2025-01-02,Pending
A16075,JS12177,Nurse,Healthcare,EMP10300,2024-09-12,Accepted
A16076,JS15854,Investment Banker,Finance,EMP10380,2024-08-27,Rejected
A16077,JS15206,Medical Assistant,Healthcare,EMP10191,2024-08-28,Pending
A16078,JS12540,Software Engineer,IT,EMP10057,2024-07-18,Rejected
A16079,JS19473,Production Manager,Manufacturing,EMP10234,2024-08-02,Rejected
A16080,JS13901,Cybersecurity Specialist,IT,EMP10288,2024-03-20,Accepted
A16081,JS15651,Merchandiser,Retail,EMP10002,2024-12-05,Rejected
A16082,JS13570,SEO Analyst,Marketing,EMP10227,2024-11-25,Rejected
A16083,JS17265,SEO Analyst,Marketing,EMP10320,2025-01-11,Rejected
A16084,JS14707,Store Manager,Retail,EMP10034,2024-03-26,Accepted
A16085,JS13392,Software Engineer,IT,EMP10308,2024-06-27,Rejected
A16086,JS19442,Academic Counselor,Education,EMP10101,2024-05-23,Rejected
A16087,JS13356,Supply Chain Analyst,Manufacturing,EMP10273,2025-01-25,Accepted
A16088,JS12629,Supply Chain Analyst,Manufacturing,EMP10005,2024-09-18,Rejected
A16089,JS14474,Software Engineer,IT,EMP10412,2024-07-20,Rejected
A16090,JS13267,Nurse,Healthcare,EMP10077,2024-11-15,Rejected
A16091,JS10714,Academic Counselor,Education,EMP10010,2025-02-12,Rejected
A16092,JS15299,Teacher,Education,EMP10044,2024-05-27,Accepted
A16093,JS18861,Academic Counselor,Education,EMP10130,2024-12-22,Accepted
A16094,JS12539,Investment Banker,Finance,EMP10469,2025-02-13,Rejected
A16095,JS11281,Merchandiser,Retail,EMP10060,2024-04-20,Rejected
A16096,JS11986,Investment Banker,Finance,EMP10078,2024-07-18,Rejected
A16097,JS12262,Medical Assistant,Healthcare,EMP10016,2025-01-22,Rejected
A16098,JS19415,Nurse,Healthcare,EMP10029,2024-08-31,Rejected
A16099,JS18317,Teacher,Education,EMP10108,2024-07-26,Accepted
A16100,JS17844,Data Analyst,IT,EMP10117,2024-11-16,Rejected
A16101,JS14423,Quality Engineer,Manufacturing,EMP10213,2025-03-10,Accepted
A16102,JS18068,Academic Counselor,Education,EMP10202,2024-11-24,Rejected
A16103,JS13908,Accountant,Finance,EMP10353,2025-02-07,Accepted
A16104,JS12459,Marketing Specialist,Marketing,EMP10420,2024-05-01,Rejected
A16105,JS17201,SEO Analyst,Marketing,EMP10143,2025-02-20,Accepted
A16106,JS12997,Quality Engineer,Manufacturing,EMP10336,2024-05-18,Accepted
A16107,JS16769,Software Engineer,IT,EMP10180,2024-11-07,Rejected
A16108,JS16740,Store Manager,Retail,EMP10281,2024-07-14,Accepted
A16109,JS13054,Investment Banker,Finance,EMP10136,2024-03-31,Rejected
A16110,JS18048,Medical Assistant,Healthcare,EMP10357,2024-12-14,Accepted
A16111,JS16192,Software Engineer,IT,EMP10259,2024-10-06,Rejected
A16112,JS14562,Pharmacist,Healthcare,EMP10433,2024-06-15,Accepted
A16113,JS19592,Software Engineer,IT,EMP10262,2025-01-24,Pending
A16114,JS18978,SEO Analyst,Marketing,EMP10132,2024-10-14,Rejected
A16115,JS10875,Cybersecurity Specialist,IT,EMP10007,2024-08-10,Accepted
A16116,JS19538,Software Engineer,IT,EMP10071,2024-03-24,Rejected
A16117,JS15255,Librarian,Education,EMP10365,2025-02-26,Rejected
A16118,JS11280,Medical Assistant,Healthcare,EMP10101,2024-05-26,Rejected
A16119,JS15480,Pharmacist,Healthcare,EMP10152,2024-10-23,Rejected
A16120,JS12242,Store Manager,Retail,EMP10480,2024-04-02,Rejected
A16121,JS11383,Financial Analyst,Finance,EMP10434,2024-06-01,Accepted
A16122,JS13937,Sales Associate,Retail,EMP10471,2024-08-22,Rejected
A16123,JS13175,Supply Chain Analyst,Manufacturing,EMP10218,2024-09-19,Rejected
A16124,JS19746,Data Analyst,IT,EMP10111,2024-07-02,Rejected
A16125,JS11161,Academic Counselor,Education,EMP10151,2024-10-12,Rejected
A16126,JS14411,Data Analyst,IT,EMP10331,2024-08-24,Pending
A16127,JS19440,Librarian,Education,EMP10053,2024-08-29,Accepted
A16128,JS14526,Supply Chain Analyst,Manufacturing,EMP10126,2025-02-04,Accepted
A16129,JS17381,Nurse,Healthcare,EMP10486,2024-07-28,Rejected
A16130,JS16537,Nurse,Healthcare,EMP10040,2025-02-16,Rejected
A16131,JS12874,Financial Analyst,Finance,EMP10090,2024-08-11,Rejected
A16132,JS15976,Accountant,Finance,EMP10035,2024-09-10,Accepted
A16133,JS14547,Quality Engineer,Manufacturing,EMP10164,2024-07-31,Accepted
A16134,JS14857,Software Engineer,IT,EMP10420,2025-02-05,Rejected
A16135,JS14864,Academic Counselor,Education,EMP10465,2024-05-28,Rejected
A16136,JS12088,Data Analyst,IT,EMP10403,2025-01-04,Rejected
A16137,JS16097,Pharmacist,Healthcare,EMP10187,2025-01-13,Pending
A16138,JS19348,Store Manager,Retail,EMP10411,2024-07-15,Rejected
A16139,JS16487,Financial Analyst,Finance,EMP10333,2024-04-09,Pending
A16140,JS12847,Production Manager,Manufacturing,EMP10386,2025-02-19,Rejected
A16141,JS18890,Librarian,Education,EMP10445,2024-07-11,Rejected
A16142,JS14085,SEO Analyst,Marketing,EMP10451,2024-06-15,Rejected
A16143,JS12285,Production Manager,Manufacturing,EMP10057,2024-06-19,Rejected
A16144,JS17817,Store Manager,Retail,EMP10480,2024-11-22,Accepted
A16145,JS12142,Financial Analyst,Finance,EMP10064,2024-12-07,Rejected
A16146,JS18610,Cybersecurity Specialist,IT,EMP10120,2024-09-18,Accepted
A16147,JS16954,Academic Counselor,Education,EMP10410,2024-06-29,Rejected
A16148,JS18438,Academic Counselor,Education,EMP10483,2024-05-28,Pending
A16149,JS14250,Marketing Specialist,Marketing,EMP10357,2024-10-29,Rejected
A16150,JS13649,Sales Associate,Retail,EMP10054,2025-03-08,Rejected
A16151,JS10935,Data Analyst,IT,EMP10121,2024-05-03,Accepted
A16152,JS16196,Financial Analyst,Finance,EMP10165,2024-09-19,Rejected
A16153,JS10032,Financial Analyst,Finance,EMP10096,2024-03-11,Rejected
A16154,JS11517,Quality Engineer,Manufacturing,EMP10244,2024-09-28,Rejected
A16155,JS17697,Data Analyst,IT,EMP10102,2024-04-20,Rejected
A16156,JS11645,SEO Analyst,Marketing,EMP10367,2024-05-16,Rejected
A16157,JS13867,Supply Chain Analyst,Manufacturing,EMP10464,2024-04-02,Rejected
A16158,JS11956,SEO Analyst,Marketing,EMP10358,2024-09-04,Accepted
A16159,JS14636,Cybersecurity Specialist,IT,EMP10126,2024-10-08,Accepted
A16160,JS11212,Software Engineer,IT,EMP10426,2024-03-28,Accepted
A16161,JS19575,Librarian,Education,EMP10064,2025-01-01,Pending
A16162,JS18209,Merchandiser,Retail,EMP10162,2025-01-25,Accepted
A16163,JS18829,Store Manager,Retail,EMP10480,2024-12-13,Accepted
A16164,JS15870,Pharmacist,Healthcare,EMP10420,2024-03-21,Accepted
A16165,JS13772,SEO Analyst,Marketing,EMP10244,2024-05-30,Rejected
A16166,JS11066,Sales Associate,Retail,EMP10465,2024-09-18,Rejected
A16167,JS11340,Software Engineer,IT,EMP10202,2024-10-06,Rejected
A16168,JS10602,Cybersecurity Specialist,IT,EMP10338,2024-04-14,Rejected
A16169,JS14589,Store Manager,Retail,EMP10155,2025-02-06,Rejected
A16170,JS16698,Financial Analyst,Finance,EMP10381,2024-03-11,Accepted
A16171,JS17894,Marketing Specialist,Marketing,EMP10003,2024-04-24,Pending
A16172,JS11338,Investment Banker,Finance,EMP10326,2024-03-12,Accepted
A16173,JS19057,Marketing Specialist,Marketing,EMP10324,2024-06-15,Accepted
A16174,JS11737,Supply Chain Analyst,Manufacturing,EMP10124,2024-11-12,Accepted
A16175,JS15996,Academic Counselor,Education,EMP10336,2024-05-05,Rejected
A16176,JS17905,Software Engineer,IT,EMP10183,2025-01-16,Rejected
A16177,JS16788,Medical Assistant,Healthcare,EMP10386,2025-02-10,Rejected
A16178,JS10864,Librarian,Education,EMP10435,2024-03-13,Accepted
A16179,JS13722,Merchandiser,Retail,EMP10199,2024-09-22,Accepted
A16180,JS13568,Financial Analyst,Finance,EMP10411,2024-05-09,Pending
A16181,JS18294,Financial Analyst,Finance,EMP10107,2025-02-02,Accepted
A16182,JS17460,Accountant,Finance,EMP10441,2024-06-11,Accepted
A16183,JS13243,Financial Analyst,Finance,EMP10422,2024-06-18,Rejected
A16184,JS16973,Librarian,Education,EMP10305,2025-02-26,Pending
A16185,JS12767,Production Manager,Manufacturing,EMP10100,2024-04-17,Pending
A16186,JS15295,Merchandiser,Retail,EMP10304,2025-01-20,Rejected
A16187,JS16726,Software Engineer,IT,EMP10242,2025-01-03,Accepted
A16188,JS19760,Quality Engineer,Manufacturing,EMP10482,2024-08-15,Rejected
A16189,JS18496,Investment Banker,Finance,EMP10174,2024-03-14,Rejected
A16190,JS17525,SEO Analyst,Marketing,EMP10381,2024-10-28,Rejected
A16191,JS16150,Sales Associate,Retail,EMP10065,2024-12-02,Rejected
A16192,JS17900,Production Manager,Manufacturing,EMP10072,2024-11-04,Accepted
A16193,JS11125,Academic Counselor,Education,EMP10120,2024-03-20,Accepted
A16194,JS14983,Academic Counselor,Education,EMP10440,2024-10-21,Rejected
A16195,JS10735,Quality Engineer,Manufacturing,EMP10139,2024-09-07,Rejected
A16196,JS16587,Teacher,Education,EMP10120,2024-07-23,Accepted
A16197,JS19138,Pharmacist,Healthcare,EMP10464,2024-09-16,Accepted
A16198,JS12172,Medical Assistant,Healthcare,EMP10051,2024-12-09,Pending
A16199,JS14090,Store Manager,Retail,EMP10141,2024-09-29,Rejected
A16200,JS13849,Merchandiser,Retail,EMP10310,2024-10-04,Accepted
A16201,JS16276,Teacher,Education,EMP10478,2025-01-18,Accepted
A16202,JS11180,SEO Analyst,Marketing,EMP10435,2025-01-14,Accepted
A16203,JS19042,Store Manager,Retail,EMP10399,2024-07-26,Rejected
A16204,JS19297,Software Engineer,IT,EMP10415,2024-04-24,Rejected
A16205,JS15101,Librarian,Education,EMP10355,2025-02-18,Rejected
A16206,JS18509,Librarian,Education,EMP10039,2024-08-13,Accepted
A16207,JS10951,Marketing Specialist,Marketing,EMP10001,2024-08-12,Rejected
A16208,JS13541,Production Manager,Manufacturing,EMP10282,2024-04-12,Rejected
A16209,JS12378,Software Engineer,IT,EMP10021,2024-10-15,Rejected
A16210,JS18675,Nurse,Healthcare,EMP10441,2024-03-18,Rejected
A16211,JS15460,Investment Banker,Finance,EMP10425,2024-09-20,Accepted
A16212,JS13716,Accountant,Finance,EMP10060,2025-02-15,Rejected
A16213,JS10714,Academic Counselor,Education,EMP10265,2024-08-11,Accepted
A16214,JS10887,Production Manager,Manufacturing,EMP10040,2024-06-20,Rejected
A16215,JS18310,Medical Assistant,Healthcare,EMP10344,2024-07-10,Rejected
A16216,JS14618,Cybersecurity Specialist,IT,EMP10440,2024-06-22,Rejected
A16217,JS16337,Brand Manager,Marketing,EMP10355,2025-02-21,Accepted
A16218,JS18567,Financial Analyst,Finance,EMP10045,2024-10-29,Rejected
A16219,JS17969,Sales Associate,Retail,EMP10326,2024-03-29,Rejected
A16220,JS13583,Nurse,Healthcare,EMP10269,2024-06-28,Accepted
A16221,JS11652,Supply Chain Analyst,Manufacturing,EMP10220,2024-06-05,Accepted
A16222,JS16240,Quality Engineer,Manufacturing,EMP10059,2025-01-09,Rejected
A16223,JS11735,Pharmacist,Healthcare,EMP10046,2024-10-26,Rejected
A16224,JS12709,Store Manager,Retail,EMP10181,2024-07-01,Accepted
A16225,JS15381,Teacher,Education,EMP10193,2024-12-25,Rejected
A16226,JS15437,Financial Analyst,Finance,EMP10264,2024-11-26,Rejected
A16227,JS13912,Accountant,Finance,EMP10116,2024-12-10,Rejected
A16228,JS12628,Software Engineer,IT,EMP10271,2025-02-20,Rejected
A16229,JS14394,Supply Chain Analyst,Manufacturing,EMP10471,2025-02-18,Rejected
A16230,JS17543,Medical Assistant,Healthcare,EMP10185,2024-08-12,Accepted
A16231,JS17717,Librarian,Education,EMP10109,2024-12-14,Rejected
A16232,JS14387,Merchandiser,Retail,EMP10063,2024-04-09,Accepted
A16233,JS19504,SEO Analyst,Marketing,EMP10227,2024-08-26,Rejected
A16234,JS10895,Software Engineer,IT,EMP10224,2024-11-17,Rejected
A16235,JS18139,Accountant,Finance,EMP10385,2024-05-04,Rejected
A16236,JS11838,Software Engineer,IT,EMP10270,2024-04-28,Accepted
A16237,JS18030,Pharmacist,Healthcare,EMP10391,2024-12-03,Rejected
A16238,JS19611,Marketing Specialist,Marketing,EMP10192,2024-05-15,Rejected
A16239,JS10646,Librarian,Education,EMP10385,2024-09-08,Pending
A16240,JS18664,Librarian,Education,EMP10039,2024-12-03,Pending
A16241,JS16620,Supply Chain Analyst,Manufacturing,EMP10488,2025-01-31,Accepted
A16242,JS16136,Marketing Specialist,Marketing,EMP10174,2025-02-16,Rejected
A16243,JS16107,Cybersecurity Specialist,IT,EMP10018,2024-08-30,Rejected
