commission_id,transaction_id,employer_id,jobseeker_id,commission_percentage,commission_amount,commission_date
C16501,T12631,EMP10308,JS16101,14,355.32,2024-05-27
C16502,T10865,EMP10053,JS15622,8,334.16,2024-09-08
C16503,T18887,EMP10443,JS11440,11,2991.56,2024-04-13
C16504,T11052,EMP10339,JS16588,6,350.34,2024-09-18
C16505,T15652,EMP10010,JS15066,9,957.69,2024-05-03
C16506,T10861,EMP10051,JS16212,7,462.14,2024-03-24
C16507,T15612,EMP10058,JS16645,10,178.2,2024-12-01
C16508,T14526,EMP10262,JS15176,7,3401.93,2024-04-24
C16509,T16310,EMP10481,JS15628,7,1607.69,2024-07-14
C16510,T11066,EMP10063,JS19311,11,279.73,2024-06-08
C16511,T10959,EMP10164,JS18575,14,3018.96,2024-06-12
C16512,T18159,EMP10008,JS19253,5,2393.6,2024-06-07
C16513,T12742,EMP10035,JS10993,8,199.12,2024-03-20
C16514,T14668,EMP10093,JS17252,11,199.43,2024-03-13
C16515,T17564,EMP10022,JS12965,5,141.05,2024-05-27
C16516,T19829,EMP10481,JS18097,5,182.05,2025-03-05
C16517,T10289,EMP10404,JS11474,15,5131.8,2025-02-11
C16518,T11940,EMP10366,JS13258,14,346.64,2024-05-22
C16519,T11453,EMP10336,JS18907,12,157.2,2024-07-19
C16520,T19999,EMP10050,JS13250,13,4219.41,2024-08-06
C16521,T15080,EMP10380,JS18726,6,404.34,2024-10-20
C16522,T12607,EMP10346,JS19726,5,112.9,2025-02-28
C16523,T16608,EMP10364,JS11244,15,624.45,2025-01-18
C16524,T16033,EMP10129,JS17438,5,1038.45,2024-08-19
C16525,T13484,EMP10171,JS10598,11,468.05,2024-06-24
C16526,T17948,EMP10039,JS17628,5,313.75,2024-08-30
C16527,T18792,EMP10255,JS12850,9,227.7,2025-01-01
C16528,T12822,EMP10280,JS13362,11,2011.02,2024-06-16
C16529,T13963,EMP10249,JS19165,7,516.6,2025-03-01
C16530,T19728,EMP10189,JS19538,8,662.88,2025-02-23
C16531,T14475,EMP10135,JS17172,14,176.12,2024-04-06
C16532,T17257,EMP10050,JS11428,13,374.27,2024-05-24
C16533,T19218,EMP10476,JS14900,13,354.51,2025-03-04
C16534,T16761,EMP10094,JS17733,6,118.56,2025-02-25
C16535,T10330,EMP10242,JS14637,7,165.06,2024-06-10
C16536,T15489,EMP10281,JS18539,10,275.2,2024-04-07
C16537,T18661,EMP10379,JS16870,13,183.17,2025-03-04
C16538,T18389,EMP10060,JS14041,9,599.58,2024-04-18
C16539,T10913,EMP10150,JS13035,9,147.69,2024-07-27
C16540,T12695,EMP10039,JS16464,15,316.5,2024-04-15
C16541,T16590,EMP10074,JS15238,12,373.32,2024-10-28
C16542,T17413,EMP10225,JS13402,8,371.92,2024-08-19
C16543,T13952,EMP10217,JS14029,12,526.56,2024-09-22
C16544,T10226,EMP10396,JS17027,14,264.88,2024-06-07
C16545,T11347,EMP10354,JS15921,8,2174.32,2024-11-02
C16546,T18452,EMP10325,JS12887,9,446.76,2024-07-01
C16547,T12613,EMP10339,JS16193,8,114.96,2024-10-06
C16548,T18631,EMP10448,JS16529,7,3193.4,2024-12-27
C16549,T16434,EMP10274,JS18881,15,5322.15,2025-01-11
C16550,T15492,EMP10049,JS11132,14,220.08,2024-12-04
C16551,T15279,EMP10391,JS12805,13,870.74,2024-07-05
C16552,T16036,EMP10090,JS19486,15,742.95,2024-05-11
C16553,T16810,EMP10277,JS10326,10,254.2,2024-05-04
C16554,T17973,EMP10256,JS12019,5,156.8,2024-08-18
C16555,T13853,EMP10470,JS12857,10,245.3,2024-11-20
C16556,T14745,EMP10485,JS19616,8,2508.96,2024-08-25
C16557,T16341,EMP10127,JS12325,8,561.76,2024-05-26
C16558,T15608,EMP10340,JS18409,9,175.41,2024-04-13
C16559,T19275,EMP10486,JS13414,10,107.5,2024-07-31
C16560,T17660,EMP10033,JS13599,13,570.96,2024-07-06
C16561,T18304,EMP10027,JS18987,12,551.28,2025-02-17
C16562,T13740,EMP10190,JS12271,15,265.5,2024-06-01
C16563,T17154,EMP10343,JS10127,12,1526.64,2024-03-17
C16564,T18961,EMP10328,JS19911,14,438.48,2024-10-27
C16565,T16305,EMP10142,JS14964,8,3194.32,2025-02-15
C16566,T14274,EMP10431,JS14682,10,207.3,2025-01-28
C16567,T15486,EMP10285,JS10990,8,251.92,2024-11-04
C16568,T14802,EMP10420,JS12893,9,55.98,2024-03-22
C16569,T18611,EMP10168,JS19490,13,240.11,2024-05-30
C16570,T12667,EMP10488,JS18201,14,337.68,2024-11-15
C16571,T14588,EMP10235,JS11271,6,245.76,2024-11-19
C16572,T13182,EMP10328,JS10098,7,197.54,2024-07-09
C16573,T12414,EMP10380,JS19703,13,456.95,2024-12-04
C16574,T16023,EMP10099,JS16028,10,242.4,2024-10-17
C16575,T13537,EMP10179,JS15516,14,6596.52,2024-04-25
C16576,T18784,EMP10035,JS14314,15,702.9,2024-06-14
C16577,T14298,EMP10107,JS17113,11,1889.8,2024-04-09
C16578,T11099,EMP10344,JS19664,15,374.25,2024-07-27
C16579,T15740,EMP10150,JS11814,11,620.95,2025-01-23
C16580,T19763,EMP10371,JS18151,7,121.52,2024-08-05
C16581,T17856,EMP10279,JS10937,14,2889.6,2024-11-14
C16582,T11998,EMP10388,JS12442,9,140.85,2024-07-22
C16583,T17800,EMP10223,JS19449,10,3574.7,2024-05-26
C16584,T11304,EMP10452,JS18175,8,2860.24,2025-02-07
C16585,T14114,EMP10022,JS14268,5,119.35,2025-01-23
C16586,T18995,EMP10402,JS18530,8,106.16,2024-12-11
C16587,T10558,EMP10067,JS10818,12,657.84,2024-08-05
C16588,T10735,EMP10440,JS13925,15,2761.95,2024-08-25
C16589,T17245,EMP10191,JS12051,8,1852.72,2024-09-19
C16590,T19934,EMP10128,JS14654,14,585.2,2024-04-14
C16591,T18891,EMP10132,JS11787,15,5313.3,2024-05-30
C16592,T15501,EMP10260,JS19484,12,104.64,2024-08-13
C16593,T13763,EMP10127,JS11935,14,364.7,2024-07-07
C16594,T15420,EMP10496,JS13222,8,606.88,2024-08-20
C16595,T14421,EMP10408,JS17571,13,600.34,2025-02-16
C16596,T15763,EMP10468,JS16733,6,260.64,2025-02-26
C16597,T17432,EMP10456,JS13732,12,304.08,2024-12-10
C16598,T18690,EMP10306,JS13112,14,175.56,2024-05-26
C16599,T16450,EMP10287,JS16825,9,289.26,2024-07-16
C16600,T12651,EMP10437,JS11630,11,255.31,2024-04-12
C16601,T10549,EMP10257,JS13149,10,4280.6,2024-12-26
C16602,T14742,EMP10280,JS18399,15,297.3,2025-03-06
C16603,T18410,EMP10009,JS18293,15,262.2,2024-07-06
C16604,T12508,EMP10188,JS13560,11,715.66,2024-07-15
C16605,T10238,EMP10223,JS13716,7,116.2,2024-05-15
C16606,T12493,EMP10041,JS19358,15,5926.95,2024-05-21
C16607,T19485,EMP10104,JS19396,13,273.91,2024-09-27
C16608,T13260,EMP10157,JS12158,7,145.04,2024-12-29
C16609,T17869,EMP10050,JS16239,5,427.3,2024-11-14
C16610,T11998,EMP10388,JS18438,11,172.15,2024-05-02
C16611,T16897,EMP10351,JS12252,5,2122.65,2024-06-01
C16612,T10157,EMP10228,JS12284,14,1076.88,2024-05-04
C16613,T17462,EMP10153,JS11028,14,411.74,2025-02-16
C16614,T13531,EMP10315,JS14424,13,364.78,2024-07-15
C16615,T19844,EMP10353,JS14519,11,307.12,2024-12-02
C16616,T16617,EMP10238,JS14405,15,3385.65,2024-06-03
C16617,T10610,EMP10485,JS14130,6,356.94,2025-01-27
C16618,T10701,EMP10163,JS11234,15,570.75,2024-07-08
C16619,T15665,EMP10445,JS13238,6,507.9,2024-09-25
C16620,T17979,EMP10237,JS12628,13,292.11,2024-11-22
C16621,T15590,EMP10216,JS13387,14,492.8,2024-07-13
C16622,T18276,EMP10271,JS19207,14,1378.44,2024-12-17
C16623,T10619,EMP10271,JS15945,15,970.2,2024-05-22
C16624,T18097,EMP10007,JS19706,8,111.68,2025-01-24
C16625,T10576,EMP10382,JS12995,8,3302.08,2024-12-14
C16626,T14017,EMP10176,JS12823,11,407.44,2024-10-28
C16627,T12990,EMP10192,JS12406,5,113.25,2024-08-31
C16628,T18315,EMP10350,JS13932,13,170.95,2025-01-01
C16629,T19949,EMP10219,JS12082,13,4463.29,2024-11-03
C16630,T10344,EMP10145,JS17992,7,2950.99,2024-10-17
C16631,T18513,EMP10474,JS18042,12,302.04,2024-06-01
C16632,T15983,EMP10429,JS14908,5,1949.55,2024-12-12
C16633,T14256,EMP10071,JS17673,5,730.6,2024-06-18
C16634,T16623,EMP10348,JS13181,10,114.7,2024-10-28
C16635,T17953,EMP10476,JS11672,8,203.36,2025-02-03
C16636,T16243,EMP10278,JS17713,12,155.88,2024-08-15
C16637,T15032,EMP10147,JS18668,8,437.84,2024-07-26
C16638,T13305,EMP10156,JS18565,11,321.09,2024-08-28
C16639,T17990,EMP10227,JS15468,14,605.22,2024-09-04
C16640,T11449,EMP10285,JS12588,5,99.8,2024-07-11
C16641,T16811,EMP10404,JS13601,9,73.89,2024-10-10
C16642,T19992,EMP10162,JS19764,5,58.7,2024-06-12
C16643,T14908,EMP10400,JS17467,15,277.2,2024-11-15
C16644,T12884,EMP10398,JS16234,13,209.95,2024-06-04
C16645,T13134,EMP10490,JS15769,15,308.55,2024-07-23
C16646,T17734,EMP10063,JS16072,6,163.02,2024-05-18
C16647,T15447,EMP10172,JS10724,12,534.12,2024-04-26
C16648,T16714,EMP10061,JS13898,12,506.88,2024-11-25
C16649,T11397,EMP10244,JS15004,14,346.64,2024-11-01
C16650,T19876,EMP10421,JS17762,11,240.79,2024-09-19
C16651,T15152,EMP10275,JS18965,13,3464.76,2024-03-11
C16652,T11518,EMP10411,JS12707,6,126.72,2024-12-01
C16653,T13172,EMP10215,JS13226,5,128.15,2024-08-08
C16654,T17215,EMP10290,JS13724,6,68.22,2024-07-03
C16655,T19940,EMP10244,JS13754,12,190.44,2024-03-13
C16656,T18574,EMP10388,JS13769,15,1480.65,2024-08-26
C16657,T17222,EMP10251,JS15473,5,292.6,2024-07-01
C16658,T15753,EMP10382,JS11703,14,300.58,2024-04-14
C16659,T16527,EMP10385,JS10218,9,133.38,2024-05-05
C16660,T13063,EMP10097,JS14928,7,2240.28,2024-05-26
C16661,T11363,EMP10492,JS16747,6,148.62,2025-03-07
C16662,T11329,EMP10424,JS17948,7,228.76,2024-12-04
C16663,T18480,EMP10365,JS16983,5,122.65,2025-01-10
C16664,T13195,EMP10127,JS19438,11,2387.88,2024-12-22
C16665,T18178,EMP10003,JS10902,10,492.1,2024-11-14
C16666,T19804,EMP10465,JS17467,5,294.55,2024-04-09
C16667,T14370,EMP10448,JS11373,15,6516.75,2024-07-14
C16668,T14691,EMP10184,JS17332,6,84,2024-06-28
C16669,T14685,EMP10034,JS16843,11,192.06,2024-03-26
C16670,T12218,EMP10270,JS13049,9,109.08,2024-05-10
C16671,T13657,EMP10264,JS11148,9,1403.55,2024-07-08
C16672,T14366,EMP10161,JS11125,7,3439.66,2024-06-20
C16673,T10368,EMP10172,JS13554,7,220.64,2024-09-05
C16674,T18722,EMP10017,JS19703,13,267.8,2024-09-22
C16675,T16933,EMP10251,JS12464,13,152.75,2024-05-29
C16676,T14109,EMP10355,JS15296,15,318.6,2024-03-14
C16677,T10195,EMP10342,JS14118,15,162.6,2025-02-17
C16678,T10619,EMP10271,JS11197,7,452.76,2024-09-02
C16679,T15524,EMP10467,JS14409,13,414.44,2025-02-19
C16680,T12905,EMP10368,JS13114,5,2388.6,2024-07-18
C16681,T12254,EMP10026,JS13482,13,1011.01,2024-03-16
C16682,T11183,EMP10348,JS10015,12,2926.08,2024-04-21
C16683,T15144,EMP10228,JS10979,15,243.6,2024-08-13
C16684,T15180,EMP10108,JS11258,10,2518.5,2024-05-26
C16685,T19912,EMP10221,JS14745,6,123.06,2024-05-05
C16686,T15708,EMP10486,JS17819,12,187.08,2024-09-20
C16687,T18080,EMP10210,JS17767,9,4447.17,2024-11-12
C16688,T18409,EMP10338,JS11523,5,88.3,2024-03-19
C16689,T17324,EMP10113,JS12597,11,956.78,2024-05-23
C16690,T11903,EMP10193,JS11813,12,1013.4,2024-11-18
C16691,T17438,EMP10221,JS19296,11,345.84,2024-06-23
C16692,T16176,EMP10298,JS15117,5,487.55,2024-10-18
C16693,T14986,EMP10454,JS19247,12,182.04,2024-04-24
C16694,T18010,EMP10460,JS14913,6,74.34,2024-06-17
C16695,T14885,EMP10066,JS17042,9,194.22,2024-04-19
C16696,T18432,EMP10423,JS19425,15,273.75,2025-02-10
C16697,T19267,EMP10146,JS19533,10,285.4,2024-03-17
C16698,T11977,EMP10367,JS10977,10,1064.9,2024-11-28
C16699,T17806,EMP10443,JS11810,11,186.78,2024-07-23
C16700,T16548,EMP10281,JS12062,14,357.56,2024-04-28
C16701,T19725,EMP10303,JS15980,14,577.08,2024-08-05
C16702,T19785,EMP10374,JS11571,10,195,2024-11-01
C16703,T16987,EMP10171,JS16012,14,1138.48,2024-11-10
C16704,T16109,EMP10097,JS17354,10,436.3,2024-08-12
C16705,T16381,EMP10406,JS18657,6,119.34,2024-05-28
C16706,T14532,EMP10058,JS17148,15,413.85,2025-01-23
C16707,T17812,EMP10475,JS12953,11,270.16,2025-03-06
C16708,T11259,EMP10236,JS11144,9,554.04,2024-08-18
C16709,T18612,EMP10336,JS19169,5,315.65,2025-03-08
C16710,T19051,EMP10036,JS16126,6,2159.28,2024-07-04
C16711,T18481,EMP10184,JS12771,13,4815.59,2024-05-14
C16712,T12621,EMP10350,JS17528,5,429.8,2024-09-07
C16713,T10088,EMP10484,JS14835,5,2486.55,2025-03-08
C16714,T13108,EMP10185,JS16220,6,501.36,2024-05-09
C16715,T12512,EMP10287,JS11821,7,2282,2024-12-19
C16716,T16008,EMP10411,JS19617,13,5766.15,2024-04-08
C16717,T11752,EMP10414,JS10955,14,100.94,2024-05-22
C16718,T17068,EMP10218,JS18786,12,95.16,2025-02-27
C16719,T10842,EMP10032,JS12314,10,337.5,2025-02-13
C16720,T11353,EMP10355,JS16748,6,114.48,2024-08-15
C16721,T11784,EMP10396,JS16177,7,730.1,2024-06-20
C16722,T18479,EMP10014,JS18604,15,5879.4,2024-12-01
C16723,T17824,EMP10266,JS11092,15,1632.15,2024-07-10
C16724,T12783,EMP10041,JS18908,5,129.2,2025-03-11
C16725,T15151,EMP10422,JS14371,6,2358,2024-06-29
C16726,T19561,EMP10279,JS17854,15,1158.3,2024-05-28
C16727,T10228,EMP10331,JS14112,5,193.95,2024-08-08
C16728,T13049,EMP10421,JS14353,5,145.85,2024-09-15
C16729,T14912,EMP10463,JS12258,14,262.64,2024-08-20
C16730,T12002,EMP10411,JS11695,6,158.28,2024-09-24
C16731,T16021,EMP10317,JS17780,12,440.64,2024-11-17
C16732,T11839,EMP10273,JS10343,8,597.92,2025-01-03
C16733,T16753,EMP10145,JS10882,14,1330.28,2024-09-13
C16734,T17125,EMP10002,JS12824,13,6028.75,2024-11-03
C16735,T14357,EMP10212,JS19292,8,1975.2,2024-08-26
C16736,T13036,EMP10161,JS13370,6,2591.04,2024-09-12
C16737,T12866,EMP10489,JS10936,6,535.32,2024-11-21
C16738,T10619,EMP10271,JS17801,9,582.12,2024-07-07
C16739,T17270,EMP10325,JS18185,9,107.19,2024-08-09
C16740,T18199,EMP10013,JS11695,12,2246.16,2024-09-13
C16741,T18949,EMP10344,JS11096,9,140.4,2024-11-10
C16742,T12065,EMP10344,JS19075,6,1777.44,2025-02-06
C16743,T14062,EMP10319,JS16748,5,934.9,2025-03-06
C16744,T19822,EMP10180,JS16779,12,429.36,2024-05-22
C16745,T11862,EMP10134,JS19611,7,37.52,2024-08-08
C16746,T11431,EMP10319,JS16409,8,345.04,2024-10-28
C16747,T19427,EMP10248,JS19449,12,5047.68,2024-09-26
C16748,T16637,EMP10282,JS19251,15,351.3,2024-08-16
C16749,T18678,EMP10299,JS14965,14,417.9,2024-12-11
C16750,T11873,EMP10240,JS19464,11,263.89,2024-05-25
C16751,T12080,EMP10449,JS13488,8,121.44,2024-03-12
C16752,T15115,EMP10339,JS14963,6,377.76,2025-02-20
C16753,T19007,EMP10461,JS19999,7,292.39,2025-01-11
C16754,T15361,EMP10254,JS15716,8,171.52,2024-04-14
C16755,T14150,EMP10118,JS16807,8,286,2024-12-04
C16756,T13132,EMP10396,JS16955,6,141.3,2024-06-09
C16757,T10853,EMP10422,JS13793,6,206.16,2024-05-30
C16758,T12731,EMP10475,JS17903,8,533.84,2024-06-04
C16759,T13908,EMP10048,JS10184,11,440.88,2024-05-01
C16760,T13907,EMP10281,JS16118,13,920.66,2024-09-16
C16761,T17482,EMP10074,JS18533,9,313.29,2024-11-04
C16762,T17312,EMP10315,JS18423,12,1003.2,2025-01-05
C16763,T12739,EMP10264,JS13011,10,886,2024-10-14
C16764,T19263,EMP10101,JS11580,5,57.45,2024-12-22
C16765,T18755,EMP10304,JS19423,5,1563.9,2025-01-16
C16766,T12089,EMP10147,JS10907,6,2706.36,2024-12-15
C16767,T17380,EMP10387,JS10161,13,376.74,2024-10-10
C16768,T10651,EMP10056,JS18732,14,1125.6,2024-05-02
C16769,T14057,EMP10285,JS14411,8,349.6,2025-01-20
C16770,T17471,EMP10030,JS17032,11,5131.72,2024-04-16
C16771,T10363,EMP10384,JS11921,6,236.34,2025-01-27
C16772,T15182,EMP10251,JS10052,9,92.7,2024-09-02
C16773,T11542,EMP10474,JS16840,14,366.66,2024-03-11
C16774,T11980,EMP10104,JS10748,14,277.62,2024-05-16
C16775,T18965,EMP10374,JS11903,7,473.06,2024-11-14
C16776,T17154,EMP10343,JS18392,15,1908.3,2024-08-19
C16777,T12695,EMP10039,JS11493,7,147.7,2024-11-24
C16778,T11222,EMP10206,JS11103,9,3397.23,2025-02-08
C16779,T14364,EMP10359,JS18440,8,323.84,2024-09-14
C16780,T10265,EMP10156,JS14207,15,960,2024-04-26
C16781,T12466,EMP10007,JS11540,13,372.45,2024-10-31
C16782,T18282,EMP10184,JS10813,5,1407.2,2024-10-17
C16783,T13680,EMP10075,JS10105,10,146.2,2024-08-07
C16784,T14491,EMP10461,JS15058,8,1976.72,2024-04-07
C16785,T17404,EMP10206,JS12184,8,592.16,2024-07-04
C16786,T12438,EMP10478,JS10633,11,903.65,2025-02-06
C16787,T12374,EMP10019,JS15901,7,852.81,2024-10-31
C16788,T18924,EMP10472,JS19381,11,143.77,2024-06-28
C16789,T17455,EMP10221,JS10382,9,280.44,2024-11-07
C16790,T18528,EMP10109,JS11608,13,274.69,2024-04-16
C16791,T12237,EMP10187,JS19707,15,2201.85,2025-02-06
C16792,T16759,EMP10474,JS18409,11,2719.09,2024-10-06
C16793,T12014,EMP10471,JS13819,14,374.78,2024-07-25
C16794,T16762,EMP10111,JS16039,11,620.51,2024-04-26
C16795,T13615,EMP10110,JS13118,10,541.2,2024-07-08
C16796,T17073,EMP10062,JS13074,15,1306.2,2024-12-21
C16797,T15618,EMP10495,JS13158,15,266.85,2024-09-05
C16798,T14890,EMP10114,JS13022,9,217.08,2024-07-26
C16799,T18532,EMP10353,JS11529,8,3259.04,2024-08-22
C16800,T14969,EMP10141,JS13864,10,218.1,2024-04-27
C16801,T10041,EMP10354,JS15111,6,522.36,2024-08-19
C16802,T14766,EMP10145,JS16180,15,1461,2024-12-23
C16803,T17650,EMP10336,JS16033,7,2254.14,2024-03-27
C16804,T17363,EMP10348,JS19037,6,492.42,2025-01-14
C16805,T13001,EMP10232,JS18877,11,279.4,2024-05-31
C16806,T18839,EMP10458,JS11694,12,343.92,2024-10-08
C16807,T12439,EMP10103,JS10857,10,329.3,2024-06-28
C16808,T13463,EMP10002,JS11099,10,199.6,2024-10-23
C16809,T16033,EMP10129,JS14624,6,1246.14,2024-07-15
C16810,T13417,EMP10233,JS13562,14,1105.44,2024-12-04
C16811,T13731,EMP10356,JS15409,12,429.48,2024-05-08
C16812,T13511,EMP10144,JS10249,14,1102.92,2024-08-12
C16813,T10230,EMP10203,JS17031,8,634.56,2024-03-22
C16814,T15691,EMP10024,JS16296,13,151.06,2025-01-23
C16815,T10563,EMP10281,JS15952,8,131.04,2024-08-20
C16816,T15395,EMP10009,JS10100,10,300.2,2024-09-27
C16817,T15131,EMP10415,JS10475,11,328.24,2025-02-16
C16818,T18935,EMP10373,JS11969,13,289.64,2024-05-21
C16819,T16809,EMP10298,JS11631,6,115.38,2025-01-31
C16820,T19463,EMP10144,JS12095,15,842.55,2024-05-11
C16821,T11998,EMP10388,JS12652,15,234.75,2024-09-21
C16822,T10658,EMP10005,JS12104,6,66.42,2024-09-05
C16823,T11804,EMP10061,JS12245,11,329.78,2024-10-16
C16824,T10537,EMP10062,JS14318,14,333.48,2024-07-10
C16825,T14620,EMP10386,JS14903,14,438.76,2024-12-12
C16826,T16939,EMP10389,JS13196,13,327.73,2024-08-14
C16827,T17828,EMP10188,JS16136,8,308.32,2024-04-07
C16828,T18141,EMP10244,JS13253,12,249.84,2024-07-08
C16829,T10511,EMP10189,JS15760,6,539.46,2025-01-07
C16830,T11699,EMP10489,JS13345,7,430.57,2024-04-12
C16831,T17020,EMP10050,JS15204,15,246.15,2024-12-28
C16832,T13948,EMP10218,JS14841,10,375.3,2024-03-15
C16833,T18126,EMP10148,JS19894,5,143.45,2024-10-16
C16834,T15400,EMP10398,JS11315,9,342.81,2025-02-28
C16835,T14325,EMP10318,JS19502,9,247.32,2024-08-05
C16836,T14788,EMP10225,JS12960,11,114.18,2024-08-06
C16837,T13112,EMP10034,JS11869,10,351.1,2024-04-07
C16838,T17362,EMP10402,JS11352,14,651.98,2024-11-27
C16839,T14187,EMP10376,JS19280,7,537.46,2025-03-09
C16840,T18081,EMP10484,JS15656,15,2883,2024-08-01
C16841,T17199,EMP10242,JS12482,12,338.28,2024-11-04
C16842,T15599,EMP10232,JS19551,10,57.4,2024-05-15
C16843,T11149,EMP10097,JS19696,10,252.4,2024-11-07
C16844,T19778,EMP10092,JS11517,8,238.16,2025-02-15
C16845,T13052,EMP10235,JS10245,15,5062.05,2024-05-23
C16846,T15947,EMP10415,JS19840,14,302.26,2024-05-11
C16847,T18291,EMP10468,JS15866,10,263.2,2024-12-20
C16848,T13838,EMP10245,JS17595,7,149.24,2024-07-20
C16849,T11485,EMP10302,JS16066,6,276.36,2024-09-02
C16850,T18950,EMP10192,JS10978,14,1199.38,2024-10-01
C16851,T18340,EMP10342,JS15165,11,394.46,2024-10-29
C16852,T14285,EMP10377,JS15635,14,704.62,2024-03-28
C16853,T10028,EMP10160,JS14857,6,141.42,2025-02-27
C16854,T11946,EMP10097,JS13718,6,77.58,2024-10-09
C16855,T14345,EMP10403,JS11169,8,223.52,2024-09-22
C16856,T11577,EMP10155,JS18222,14,369.04,2024-07-19
C16857,T19932,EMP10486,JS18833,15,655.2,2025-01-14
C16858,T19073,EMP10110,JS10835,14,783.86,2025-02-17
C16859,T19159,EMP10137,JS14114,11,165.88,2024-03-27
C16860,T17584,EMP10136,JS19344,13,309.27,2024-08-22
C16861,T10042,EMP10022,JS19792,6,251.22,2024-10-17
C16862,T16432,EMP10252,JS12411,5,237.55,2024-03-16
C16863,T12384,EMP10060,JS15335,8,3511.52,2024-05-24
C16864,T11770,EMP10332,JS13316,9,238.77,2024-04-01
C16865,T10180,EMP10253,JS11737,7,345.8,2025-01-21
C16866,T14326,EMP10102,JS19898,9,273.33,2024-12-09
C16867,T10884,EMP10488,JS10033,15,283.95,2025-02-15
C16868,T19668,EMP10058,JS11699,6,239.34,2025-01-04
C16869,T13449,EMP10426,JS12168,15,1436.85,2024-06-05
C16870,T10138,EMP10422,JS12617,14,3749.9,2024-06-29
C16871,T12590,EMP10158,JS15728,9,148.41,2024-12-21
C16872,T13062,EMP10116,JS16075,6,2386.38,2024-12-26
C16873,T12365,EMP10017,JS10059,8,737.92,2024-09-14
C16874,T12642,EMP10498,JS10618,12,128.16,2024-12-22
C16875,T19852,EMP10290,JS17116,13,3190.46,2025-01-30
C16876,T10033,EMP10409,JS13731,12,553.32,2025-01-22
C16877,T18267,EMP10341,JS19868,6,276.18,2024-12-19
C16878,T18110,EMP10098,JS17336,15,6151.8,2024-12-31
C16879,T14838,EMP10182,JS18594,10,321.5,2024-12-21
C16880,T16667,EMP10070,JS12279,8,221.28,2024-04-07
C16881,T14428,EMP10494,JS11064,14,344.82,2024-04-10
C16882,T19086,EMP10492,JS13461,10,180.8,2024-05-21
C16883,T11097,EMP10211,JS13074,6,155.46,2024-03-30
C16884,T12552,EMP10244,JS10918,15,692.1,2024-05-03
C16885,T10620,EMP10223,JS10098,15,742.8,2024-09-09
C16886,T10209,EMP10388,JS18374,9,408.15,2024-06-01
C16887,T13165,EMP10386,JS15515,9,413.19,2024-03-20
C16888,T13312,EMP10166,JS18261,12,604.32,2025-01-27
C16889,T19735,EMP10211,JS17677,9,4293.27,2025-02-01
C16890,T17788,EMP10010,JS15996,12,320.76,2024-11-18
C16891,T11084,EMP10278,JS14294,11,3811.06,2024-05-03
C16892,T11243,EMP10117,JS15672,13,3020.81,2025-02-25
C16893,T12741,EMP10404,JS14607,6,593.4,2024-06-10
C16894,T18609,EMP10409,JS10283,5,644.15,2025-02-13
C16895,T13055,EMP10181,JS18534,7,195.72,2024-10-02
C16896,T14477,EMP10221,JS12491,8,124.48,2024-11-08
C16897,T15228,EMP10132,JS10414,7,159.18,2025-01-21
C16898,T13276,EMP10298,JS16036,7,132.16,2024-07-29
C16899,T17424,EMP10003,JS17599,7,111.93,2024-11-13
C16900,T15853,EMP10115,JS17603,10,3102.3,2024-10-19
C16901,T15476,EMP10123,JS19948,6,2255.7,2025-01-28
C16902,T12388,EMP10166,JS12797,11,230.45,2024-07-17
C16903,T13288,EMP10441,JS17260,11,275,2024-12-08
C16904,T15793,EMP10298,JS16614,13,412.23,2025-02-12
C16905,T13024,EMP10412,JS19491,12,102.48,2025-01-23
C16906,T14215,EMP10150,JS10889,15,480.6,2024-04-17
C16907,T17025,EMP10076,JS19262,14,394.66,2024-12-05
C16908,T14704,EMP10417,JS10358,8,134.64,2024-12-02
C16909,T15662,EMP10368,JS17460,14,603.82,2024-05-04
C16910,T15465,EMP10389,JS13958,11,230.78,2024-10-27
C16911,T13035,EMP10396,JS18579,9,239.67,2024-11-09
C16912,T17401,EMP10105,JS13883,14,4913.72,2024-05-09
C16913,T14318,EMP10498,JS19525,15,430.2,2024-03-24
C16914,T15457,EMP10151,JS19507,13,329.55,2024-09-07
C16915,T10260,EMP10026,JS18535,6,104.58,2024-05-09
C16916,T19885,EMP10274,JS17922,9,315.36,2024-05-07
C16917,T14673,EMP10236,JS18766,12,177.12,2024-05-26
C16918,T15733,EMP10029,JS18065,11,167.75,2024-03-28
C16919,T16127,EMP10110,JS10515,6,1320,2025-01-11
C16920,T18914,EMP10267,JS10347,13,276.25,2024-05-29
C16921,T14644,EMP10150,JS17785,8,1272,2024-06-13
C16922,T19199,EMP10491,JS17648,5,383.1,2024-08-02
C16923,T19421,EMP10012,JS18991,9,392.94,2024-12-21
C16924,T18590,EMP10185,JS15813,8,1722.64,2024-10-11
C16925,T15195,EMP10421,JS19002,9,98.01,2024-05-08
C16926,T11402,EMP10396,JS12796,13,616.33,2024-06-05
C16927,T14558,EMP10235,JS10873,14,403.34,2024-06-06
C16928,T18342,EMP10386,JS11094,14,297.08,2024-10-20
C16929,T14510,EMP10352,JS19452,9,121.68,2024-10-07
C16930,T14550,EMP10278,JS10239,9,2456.1,2024-11-05
C16931,T17733,EMP10407,JS14323,7,198.8,2024-11-28
C16932,T12129,EMP10414,JS12724,14,4725.28,2024-07-28
C16933,T16148,EMP10073,JS14198,13,151.97,2024-04-06
